"district_code","tylephu_goithoai","delta_tylephu_goithoai","rate_tylephu_goithoai","log_delta_tylephu_goithoai","log_rate_tylephu_goithoai","tylephu_goidata","delta_tylephu_goidata","rate_tylephu_goidata","log_delta_tylephu_goidata","log_rate_tylephu_goidata","dt_goi_tt","delta_dt_goi_tt","rate_dt_goi_tt","log_delta_dt_goi_tt","log_rate_dt_goi_tt","partition"
V070001,0.03168,-6.600000000000009E-4,-0.02083333333333336,,,0.43998,-5.700000000000149E-4,-0.0012955134324287808,,,7.84647194345499E8,-4.146941665450001E7,-0.05285103541227986,,,"20201101"
V070001,0.12101,0.08933,0.7382034542599786,-2.4154179012683894,-0.30353580909621336,0.47952,0.03954000000000002,0.0824574574574575,-3.2304424612396656,-2.4954727858258816,8.52074111037399E8,6.742691669190001E7,0.07913269024194132,18.026554853607163,-2.53662921218915,"20201201"
V070001,0.04404,-0.07697000000000001,-1.7477293369663942,,,0.44469,-0.03483000000000003,-0.07832422586520954,,,2.30700583510999E9,1.454931724072591E9,0.6306580165208923,21.098224811432832,-0.4609915340084503,"20210101"
V070001,0.02996,-0.014080000000000002,-0.4699599465954607,,,0.46113,0.01644000000000001,0.03565155162318654,-4.108037889354103,-3.333962609276916,2914818000.34,6.0781216523001E8,0.20852491138695847,20.2253764534326,-1.5676967658061955,"20210201"
V070001,0.02988,-0,-0.002677376171352082,,,0.48691,0.025780000000000025,0.05294612967488863,-3.658156281471095,-2.9384803035648814,3563726333.67,6.489083333299999E8,0.18208702705343272,20.290802021749652,-1.7032705355692264,"20210301"
V070002,0.03835,0,0,,,0.42508,0,0,,,7.76856999999999E8,0,0,,,"20200301"
V070002,0.0382,-1.500000000000043E-4,-0.003926701570680741,,,0.60812,0.18303999999999998,0.3009932250213773,-1.698050570790704,-1.2006675227212023,7.41708110999999E8,-35148889,-0.047389112345840374,,,"20200401"
V070002,0.03839,1.9000000000000267E-4,0.004949205522271494,-8.568486485803774,-5.308528215834343,0.64527,0.037150000000000016,0.05757279898337132,-3.2927915078183685,-2.8547050626926826,8.10926305499999E8,69218194.5,0.08535694801184382,18.052774312329415,-2.4609134269408224,"20200501"
B781003,0.0265,-0.0011500000000000017,-0.043396226415094406,,,0.64833,-0.07594000000000001,-0.11713170761803404,,,7.97273333333333E8,5244889,0.00657853308359325,15.472764636576201,-5.023943494122878,"20201001"
B781003,0.02821,0.0017099999999999997,0.060616802552286415,-6.371261908467568,-2.8031831544993366,0.64179,-0.00653999999999999,-0.0101902491469172,,,779407500.004,-1.7865833329333067E7,-0.022922326676663208,,,"20201101"
B781003,0.10112,0.07291,0.7210245253164557,-2.618529475163798,-0.3270821265802084,0.65611,0.01432,0.02182560851076801,-4.2460981174496375,-3.8246712962812084,8.08516333339999E8,2.9108833335999012E7,0.03600277710624568,17.186552237144674,-3.324159201661148,"20201201"
B781003,0.04273,-0.058390000000000004,-1.3664872454949686,,,0.56189,-0.09421999999999997,-0.16768406627631738,,,419167334.08,-3.89348999259999E8,-0.9288629327820902,,,"20210101"
B781003,0.02731,-0.015419999999999996,-0.5646283412669351,,,0.63604,0.07415000000000005,0.11658071819382436,-2.6016652103981954,-2.1491713858602544,454839000.24,3.5671666160000026E7,0.07842701734279062,17.389867266645076,-2.5455868020256402,"20210201"
B781003,0.02827,9.59999999999999E-4,0.03395825963919346,-6.948577273502393,-3.382623166225755,0.64173,0.005689999999999973,0.008866657316940104,-5.169045030843902,-4.725457406343589,523613000.35,6.877400011000001E7,0.13134509659620602,18.046336326101432,-2.0299270943718697,"20210301"
B781004,0.03476,0,0,,,0.53448,0,0,,,5.16112666666666E8,0,0,,,"20200301"
B781004,0.03466,-0,-0.0028851702250431597,,,0.67039,0.1359100000000001,0.20273273766016808,-1.9957623770148805,-1.5958667306215848,5.30406638833333E8,1.4293972166667044E7,0.026949082308071498,16.475348479556235,-3.6138060338554543,"20200401"
B781004,0.03406,-6.000000000000033E-4,-0.017615971814445193,,,0.67849,0.008099999999999996,0.011938274698226939,-4.8158912173037445,-4.428005679094405,5.19055472166666E8,-1.1351166666667044E7,-0.02186888931020121,,,"20200501"
B781004,0.03256,-0.0015000000000000013,-0.04606879606879611,,,0.58323,-0.09526000000000001,-0.16333179020283595,,,4.27016333333333E8,-9.203913883333296E7,-0.2155400898014042,,,"20200601"
B781004,0.03386,0.0013000000000000025,0.038393384524512776,-6.645391014514644,-3.259870112237496,0.60369,0.020459999999999923,0.03389156686378758,-3.8892835184586603,-3.38458906062291,4.60445388666666E8,3.3429055333332956E7,0.0726015639555759,17.324935999945353,-2.6227688152955917,"20200701"
B781004,0.03511,0.0012500000000000011,0.035602392480774736,-6.684611727667926,-3.3353424388661304,0.62165,0.017960000000000087,0.02889085498270745,-4.019608216108079,-3.544230170524888,5.51427638833333E8,9.098225016666704E7,0.16499399696243028,18.326174992342242,-1.8018461877892762,"20200801"
B781004,0.03624,0.001129999999999999,0.031181015452538603,-6.785537646257889,-3.46794584845053,0.64456,0.022909999999999986,0.035543626660047144,-3.7761817825167334,-3.336994417003537,528085860.5,-2.3341778333333015E7,-0.04420072582748694,,,"20200901"
B781004,0.03382,-0.0024199999999999985,-0.07155529272619747,,,0.50714,-0.13742,-0.27097054067910237,,,5.35046333333333E8,6960472.833333015,0.013009102949962003,15.755757965826778,-4.342105939644932,"20201001"
B781004,0.03541,0.0015899999999999942,0.04490256989550958,-6.444021262750001,-3.103260249891676,0.4923,-0.01484000000000002,-0.03014422100345322,,,5.00987000003999E8,-3.405933332933402E7,-0.06798446532357556,,,"20201101"
B781004,0.13002,0.09461,0.7276572834948469,-2.357992100265784,-0.3179251060599698,0.51598,0.02367999999999998,0.045893251676421526,-3.743124468966333,-3.08143719502466,5.16286805506699E8,1.529980550270003E7,0.02963431437625905,16.543350674040035,-3.518822319617896,"20201201"
B781004,0.05319,-0.07683,-1.4444444444444444,,,0.41242,-0.10355999999999999,-0.25110324426555447,,,217481000,-2.98805805506699E8,-1.373939817762007,,,"20210101"
B781004,0.03468,-0.01851,-0.5337370242214532,,,0.5394,0.12697999999999998,0.23540971449758988,-2.063725685239833,-1.4464278169633258,255852000,38371000,0.1499734221346716,17.46281252391115,-1.89729718635399,"20210201"
B781004,0.03726,0.002579999999999999,0.06924315619967791,-5.959965880048611,-2.670130966239917,0.5126,-0.026800000000000046,-0.05228248146703092,,,242024333.35,-1.3827666650000006E7,-0.05713337356869536,,,"20210301"
B781005,0.02458,0,0,,,0.59408,0,0,,,600200000,0,0,,,"20200301"
B781005,0.02564,0.0010599999999999984,0.04134165366614659,-6.849486370858163,-3.185884723928495,0.68125,0.08716999999999997,0.12795596330275225,-2.4398950439586526,-2.0560691109539695,608207000,8007000,0.013164925757184642,15.89582671705477,-4.330199125458452,"20200401"
B781005,0.02742,0.0017800000000000003,0.06491611962071482,-6.331141914678143,-2.734659309830174,0.70642,0.025170000000000026,0.035630361541292746,-3.6821024698349114,-3.334557152312513,602490222,-5716778,-0.009488582206401351,,,"20200501"
B781005,0.02449,-0.0029299999999999986,-0.1196406696610861,,,0.65513,-0.05129000000000006,-0.07828980507685507,,,523591000,-78899222,-0.15068865202037468,,,"20200601"
B781005,0.02322,-0.0012700000000000003,-0.054694229112833774,,,0.64807,-0.007059999999999955,-0.010893884919838837,,,5.29840221666666E8,6249221.666665971,0.011794539959628609,15.64796748062422,-4.440118569881982,"20200701"
B781005,0.02456,0.0013399999999999974,0.05456026058631912,-6.615085665019319,-2.9084494893161237,0.63442,-0.013650000000000051,-0.021515715141389065,,,5.78687972166666E8,4.884775050000006E7,0.08441120750636852,17.704218886262783,-2.4720550958362684,"20200801"
B781005,0.0264,0.0018400000000000014,0.06969696969696974,-6.297989707361242,-2.6635984385313756,0.66632,0.03190000000000004,0.04787489494537165,-3.445149269191337,-3.039164025836285,598108055,1.942008283333397E7,0.03246918791845057,16.78181828618056,-3.4274637033910893,"20200901"
B781005,0.02653,1.3000000000000164E-4,0.004900113079532666,-8.94797610750868,-5.31849699667619,0.58417,-0.08215000000000006,-0.14062687231456608,,,581757222,-16350833,-0.02810593900972664,,,"20201001"
B781005,0.02507,-0.001460000000000003,-0.05823693657758289,,,0.57181,-0.012359999999999927,-0.021615571605952896,,,5.663169718387E8,-1.5440250161299944E7,-0.027264325332099843,,,"20201101"
B781005,0.11246,0.08739000000000001,0.7770762937933487,-2.437374419342684,-0.2522167432246027,0.5972,0.025389999999999913,0.04251507032819812,-3.6733998832655534,-3.1578966699484514,5.858548048334E8,1.9537832994699955E7,0.03334927499699511,16.787863297441223,-3.400719246077341,"20201201"
B781005,0.04572,-0.06674000000000001,-1.4597550306211726,,,0.49882,-0.09837999999999997,-0.19722545206687778,,,492821003,-9.303380183340001E7,-0.18877807818064932,,,"20210101"
B781005,0.02305,-0.022669999999999996,-0.98351409978308,,,0.56838,0.06956000000000001,0.12238291284000143,-2.6655655894960546,-2.1006005196294155,499412333.44,6591330.439999998,0.013198173130003182,15.701265773810759,-4.3276768582100535,"20210201"
B781005,0.02531,0.002259999999999998,0.08929276965626227,-6.092390465697943,-2.415834761272839,0.55559,-0.012789999999999968,-0.023020572724491022,,,5.70987667319999E8,7.157533387999898E7,0.1253535548603819,18.086261073694807,-2.076617095303436,"20210301"
B781006,0.0453,0,0,,,0.59408,0,0,,,8.43755999999999E8,0,0,,,"20200301"
B781006,0.04352,-0.0017799999999999969,-0.04090073529411757,,,0.69772,0.10363999999999995,0.14854096199048322,-2.2668319232882284,-1.9068945204560253,8.72785833333333E8,2.902983333333397E7,0.03326111885027233,17.183834594797077,-3.403366166268048,"20200401"
B781006,0.04409,5.699999999999941E-4,0.012928101610342349,-7.469874197135689,-4.348351917523398,0.71649,0.018769999999999953,0.02619715557788658,-3.9754954283837223,-3.6421044398382914,8.55516694166666E8,-1.7269139166666985E7,-0.020185624996468775,,,"20200501"
B781006,0.04305,-0.0010399999999999993,-0.02415795586527292,,,0.64656,-0.06992999999999994,-0.10815701559020034,,,7.51360833333333E8,-1.0415586083333302E8,-0.1386229574560821,,,"20200601"
B781006,0.04312,0,0.0016233766233766378,-9.567015315914906,-6.4232469635335105,0.65065,0.004089999999999927,0.006286021670636944,-5.499210308927444,-5.069426893168074,8.30432277666666E8,7.907144433333302E7,0.09521720971095508,18.185862360395177,-2.3515945792477795,"20200701"
B781006,0.04515,0.002030000000000004,0.04496124031007761,-6.199719485928439,-3.1019544868092965,0.66868,0.0180300000000001,0.026963570018544148,-4.015718241766906,-3.6132685826191984,8.85925083166666E8,55492805.5,0.06263825977434294,17.831763939683256,-2.7703790090657203,"20200801"
B781006,0.04289,-0.002260000000000005,-0.05269293541618105,,,0.67745,0.008769999999999945,0.012945604841685651,-4.736418472598052,-4.346998942908355,8.10266527499999E8,-7.565855566666698E7,-0.09337489961495056,,,"20200901"
B781006,0.04326,3.7000000000000227E-4,0.008552935737401809,-7.902007552325998,-4.761480693868774,0.57464,-0.10280999999999996,-0.17891201447863,,,8.39819666666666E8,2.9553139166666985E7,0.035189863180945205,17.20170052854864,-3.3469972156657155,"20201001"
B781006,0.04489,0.0016299999999999995,0.0363109824014257,-6.419175264163466,-3.31563503797517,0.5603,-0.01434000000000002,-0.025593432089951844,,,7.937304443455E8,-4.608922232116604E7,-0.05806659256867818,,,"20201101"
B781006,0.13001,0.08511999999999999,0.6547188677794016,-2.463693253388803,-0.4235493449807431,0.58056,0.020259999999999945,0.03489734049882862,-3.8991067801616026,-3.355344656149347,8.43596499838499E8,4.986605549299896E7,0.05911126409669254,17.724851078604996,-2.8283337788781195,"20201201"
B781006,0.05902,-0.07098999999999998,-1.202812605896306,,,0.48649,-0.09406999999999999,-0.1933647145881724,,,691290669.12,-1.5230583071849895E8,-0.22032096992193081,,,"20210101"
B781006,0.04504,-0.013980000000000006,-0.3103907637655419,,,0.59188,0.10538999999999998,0.17805974183956205,-2.250087524036292,-1.7256361566884881,625365335,-6.5925334120000005E7,-0.10541891344201226,,,"20210201"
B781006,0.04456,-4.799999999999943E-4,-0.010771992818671326,,,0.56265,-0.029229999999999978,-0.051950590953523466,,,5.71680334079999E8,-5.368500092000103E7,-0.09390737746190957,,,"20210301"
B781007,0.03331,0,0,,,0.54305,0,0,,,6.24633333333333E8,0,0,,,"20200301"
B781007,0.03389,5.800000000000041E-4,0.017114192977279553,-7.452482454423802,-4.067847161060625,0.65647,0.11341999999999997,0.1727725562478102,-2.1766575363962555,-1.755779253235455,6.68464333333333E8,43831000,0.06556969132733587,17.59585188755795,-2.7246417122465005,"20200401"
A076004,0.04148,0.001010000000000004,0.024349083895853517,-6.897804948128965,-3.7152610525081546,0.32338,-0.018610000000000015,-0.05754839507699924,,,7.86872388383299E8,-6.034938895003402E7,-0.07669526830650054,,,"20201101"
A076004,0.14712,0.10564,0.7180532898314301,-2.2477181915532056,-0.3312114928671342,0.34618,0.022799999999999987,0.06586169045005486,-3.7809947430217425,-2.7201983350378582,8.08176666064399E8,2.130427768110001E7,0.02636091658627817,16.87441844061458,-3.635872798090515,"20201201"
A076004,0.0532,-0.09392,-1.7654135338345867,,,0.33243,-0.013749999999999984,-0.04136209126733443,,,764581336.14,-4.359532992439902E7,-0.05701856410004811,,,"20210101"
A076004,0.03998,-0.013219999999999996,-0.330665332666333,,,0.40184,0.06940999999999997,0.17273043997610985,-2.667724329630645,-1.7560230500902971,731058333.76,-3.3523002379999995E7,-0.04585544112134464,,,"20210201"
A076004,0.0414,0.0014199999999999977,0.03429951690821251,-6.5570984073689695,-3.372624009218101,0.37353,-0.028310000000000002,-0.07579043182609162,,,7.99758000389999E8,6.869966662999904E7,0.08590056816749304,18.045254904633484,-2.454564835724011,"20210301"
A076005,0.06378,0,0,,,0.37221,0,0,,,1.01381966666666E9,0,0,,,"20200301"
A076005,0.06115,-0.0026300000000000004,-0.04300899427636959,,,0.5559,0.18368999999999996,0.33043712898003236,-1.6945057248241644,-1.107338867801451,9.47512749833333E8,-6.6306916833326936E7,-0.06997997319296262,,,"20200401"
A076005,0.06161,4.5999999999999514E-4,0.007466320402531978,-7.684284068481144,-4.897352984525487,0.56832,0.012420000000000098,0.021853885135135306,-4.388447202476796,-3.82337656385841,9.36632638499999E8,-1.088011133333397E7,-0.011616199229143113,,,"20200501"
A076005,0.06262,0.001009999999999997,0.01612903225806447,-6.897804948128972,-4.127134385045094,0.47724,-0.09108000000000005,-0.1908473723912498,,,8.28125194166666E8,-1.0850744433333302E8,-0.13102782658668288,,,"20200601"
A076005,0.06397,0.001350000000000004,0.02110364233234335,-6.607650686531796,-3.8583096310117053,0.50143,0.024190000000000045,0.04824202780049068,-3.721815954360199,-3.0315246917814513,9.54633332999999E8,1.2650813883333302E8,0.1325201357004503,18.655817202665634,-2.0210206775511903,"20200701"
A076005,0.06643,0.002460000000000004,0.037031461688995994,-6.007593929037864,-3.295987411732877,0.50716,0.005730000000000013,0.011298209637984093,-5.162039748255487,-4.483111004933097,9.94111804833333E8,3.947847183333397E7,0.03971230563945743,17.491266064418046,-3.226094173589038,"20200801"
A076005,0.06237,-0.004060000000000001,-0.06509539842873177,,,0.55607,0.0489099999999999,0.0879565522326324,-3.0177734044308733,-2.430912311055245,9.38037248499999E8,-5.607455633333397E7,-0.059778603059741954,,,"20200901"
A076005,0.06046,-0.001910000000000002,-0.0315911346344691,,,0.33105,-0.22501999999999994,-0.6797160549765895,,,9.39843888666666E8,1806640.1666669846,0.0019222768679488054,14.406979416743642,-6.254244926806029,"20201001"
A076005,0.06354,0.0030799999999999994,0.048473402581051296,-5.782825681996655,-3.026740031855887,0.32889,-0.0021599999999999953,-0.006567545379914243,,,9.36498721715299E8,-3345166.9513670206,-0.0035719930778335546,,,"20201101"
A076005,0.15997,0.09643,0.6028005250984559,-2.338937922459844,-0.5061689411312114,0.34456,0.015669999999999962,0.04547829115393535,-4.15600722261421,-3.090520184377928,9.58103666076199E8,2.1604944360900044E7,0.022549693864945278,16.88843275205673,-3.7920337889595146,"20201201"
A076005,0.07232,-0.08765,-1.2119745575221241,,,0.32835,-0.016210000000000002,-0.04936805238312777,,,9.77076000339999E8,1.8972334263799906E7,0.019417460112824376,16.758492384620517,-3.9415826118595585,"20210101"
A076005,0.05857,-0.013749999999999998,-0.23476182345910873,,,0.4107,0.08235000000000003,0.20051132213294384,-2.496776822358487,-1.6068845643388632,969810333.63,-7265666.709998965,-0.007491842949129626,,,"20210201"
A076005,0.06347,0.004900000000000002,0.07720182763510322,-5.318520073865556,-2.5613321482017977,0.39211,-0.018589999999999995,-0.047410165514779,,,1190518667.03,2.2070833339999998E8,0.18538838534183044,19.212352629462913,-1.6853022742969492,"20210301"
A076006,0.06597,0,0,,,0.38459,0,0,,,1561518500,0,0,,,"20200301"
A076006,0.06256,-0.0034099999999999964,-0.05450767263427104,,,0.57091,0.18632000000000004,0.3263561682226621,-1.6802896534060512,-1.1197659534432083,1.52232558316666E9,-3.919291683333993E7,-0.0257454234933193,,,"20200401"
A076006,0.06371,0.0011499999999999982,0.01805054151624546,-6.76799333660698,-4.01457959375324,0.59367,0.022760000000000002,0.03833779709266091,-3.782750669724007,-3.2613190001707917,1533183748.5,1.085816533333993E7,0.007082103070791798,16.20042792020027,-4.950184371488166,"20200501"
A076006,0.06412,4.099999999999937E-4,0.00639426076107289,-7.799353398265936,-5.052354447025151,0.47611,-0.11756000000000005,-0.2469177290962174,,,1.30538080316666E9,-2.2780294533333993E8,-0.1745107211479775,,,"20200601"
A076006,0.06435,2.3000000000000798E-4,0.003574203574203698,-8.377431249041043,-5.634012904101043,0.50641,0.03030000000000005,0.059832941687565505,-3.496607566466812,-2.8161989053550545,1.50378155433333E9,1.9840075116666985E8,0.13193455565068868,19.105799538930206,-2.0254492698656126,"20200701"
A076006,0.06703,0.002680000000000002,0.03998209756825304,-5.921938484459371,-3.2193234858471005,0.5236,0.017189999999999928,0.03283040488922828,-4.063427459587383,-3.416400214640991,1.61866088766666E9,1.1487933333333015E8,0.07097183493383322,18.559392860090405,-2.645472171716311,"20200801"
A076006,0.06532,-0.0017100000000000032,-0.026178812002449526,,,0.58437,0.06076999999999999,0.10399233362424491,-2.8006590328348735,-2.263438097709351,1.52877691383333E9,-8.988397383333015E7,-0.05879469595596567,,,"20200901"
A076006,0.06512,-2.0000000000000573E-4,-0.0030712530712531595,,,0.36016,-0.22420999999999996,-0.6225288760550866,,,1.51481230483333E9,-13964609,-0.00921870581288715,,,"20201001"
A076006,0.06714,0.002020000000000008,0.03008638665475138,-6.20465776756902,-3.503682480138772,0.37001,0.009850000000000025,0.02662090213778013,-4.620283823798137,-3.6260585771160736,1.51369838829409E9,-1113916.5392398834,-7.358906819576169E-4,,,"20201101"
A076006,0.15831,0.09117,0.5758953951108584,-2.395029383385326,-0.5518292404888748,0.38201,0.01200000000000001,0.03141279024109319,-4.422848629194136,-3.460540136486407,1.58753505499029E9,7.38366666961999E7,0.04651025907371319,18.117366004889114,-3.068082365481852,"20201201"
A076006,0.07442,-0.08389,-1.1272507390486428,,,0.35649,-0.025520000000000043,-0.07158686078150872,,,1278414000.52,-3.0912105447028995E8,-0.24180042955142367,,,"20210101"
A076006,0.06228,-0.012139999999999998,-0.19492614001284517,,,0.42273,0.06624000000000002,0.15669576325314036,-2.7144707689051324,-1.8534491672981186,1304779000.92,2.6365000400000095E7,0.020206487367906846,17.087547946118338,-3.9017515693077214,"20210201"
A076006,0.06586,0.00358,0.05435772851503188,-5.632392478569528,-2.9121684765356095,0.39989,-0.02283999999999997,-0.05711570681937525,,,1559644000.78,2.548649998599999E8,0.16341229135144836,19.356244550620794,-1.8114788769162185,"20210301"
A076007,0.05961,0,0,,,0.44063,0,0,,,1.10677483333333E9,0,0,,,"20200301"
A076007,0.05531,-0.004300000000000005,-0.07774362683059131,,,0.61139,0.17075999999999997,0.2792979930976954,-1.767496217092376,-1.2754759915287321,1.01906966633333E9,-8.770516699999988E7,-0.08606395607433592,,,"20200401"
A076007,0.05534,0,5.421033610408791E-4,-10.414313176302043,-7.520053871678686,0.63889,0.02749999999999997,0.043043403402776646,-3.5935692743096124,-3.145546290911575,1.08449158316666E9,6.5421916833330035E7,0.060324965033201436,17.996367880063026,-2.8080092471114675,"20200501"
A076007,0.05832,0.0029799999999999965,0.051097393689986226,-5.815831978464825,-2.9740217871830907,0.54101,-0.09787999999999997,-0.18092087022421022,,,9.58101693833333E8,-1.2638988933332705E8,-0.1319169876713664,,,"20200601"
A076007,0.05697,-0.001349999999999997,-0.023696682464454926,,,0.57016,0.02915000000000001,0.051125999719377035,-3.5353003661856355,-2.9734621103971137,1.11054847149999E9,1.5244677766665697E8,0.13727161090118914,18.84232609419028,-1.9857937545125004,"20200701"
A076007,0.05764,6.69999999999997E-4,0.01162387231089516,-7.3082328455792664,-4.454694337728451,0.57166,0.0014999999999999458,0.002623937305391222,-6.502290170874009,-5.943079300948223,1.14391577716666E9,3.3367305666670084E7,0.02916937272192961,17.323087106283218,-3.5346359995528003,"20200801"
A076007,0.0571,-5.399999999999988E-4,-0.00945709281961469,,,0.63568,0.06402000000000008,0.10071104958469682,-2.748559744440419,-2.2954997575245706,1.15814258283333E9,1.4226805666669846E7,0.012284157302864017,16.470638466066465,-4.399444870977246,"20200901"
A076007,0.05544,-0.0016599999999999948,-0.029942279942279847,,,0.44026,-0.19542000000000004,-0.4438740744105757,,,1.19932638866666E9,4.1183805833330154E7,0.03433911420819804,17.53355567475271,-3.3714702185980303,"20201001"
A076007,0.05927,0.00383,0.06461953770879028,-5.564890475789582,-2.7392384726071923,0.43673,-0.0035299999999999776,-0.00808279715155812,,,1.16336258302669E9,-3.5963805639970064E7,-0.030913668846391785,,,"20201101"
A076007,0.13132,0.07204999999999999,0.5486597624124276,-2.6303949565366063,-0.6002767701878609,0.45013,0.013399999999999967,0.029769177793081927,-4.312500572025273,-3.514281722976031,1.16137222203879E9,-1990360.9879000187,-0.0017138010967800987,,,"20201201"
A076007,0.06185,-0.06946999999999999,-1.1232012934518996,,,0.44453,-0.005599999999999994,-0.012597574966818873,,,954026667.08,-2.0734555495878994E8,-0.217337273803273,,,"20210101"
A076007,0.05203,-0.009820000000000002,-0.1887372669613685,,,0.48016,0.035629999999999995,0.07420443185604798,-3.3345672993643927,-2.600931402074312,9.82311667189999E8,2.828500010999894E7,0.02879432369047496,17.157842190648342,-3.5475770053465583,"20210201"
A076007,0.05566,0.0036300000000000013,0.06521739130434785,-5.618522630705377,-2.730029107820985,0.46553,-0.014629999999999976,-0.031426546087255335,,,1155582666.92,1.732709997300011E8,0.14994253954312425,18.970367399251657,-1.8975031279883314,"20210301"
A076008,0.07935,0,0,,,0.42495,0,0,,,1245558500,0,0,,,"20200301"
A076008,0.07336,-0.005990000000000009,-0.08165212649945487,,,0.58013,0.15518000000000004,0.26749176908623934,-1.8631695455163335,-1.3186664828905428,1.13468863883333E9,-1.1086986116667008E8,-0.09770950141940686,,,"20200401"
A076008,0.0765,0.003140000000000004,0.04104575163398698,-5.763532479061974,-3.193067940912327,0.62128,0.04115000000000002,0.06623422611382954,-3.190531351859058,-2.714557938860278,1.28507824949999E9,1.5038961066666007E8,0.11702759012937541,18.828739889079788,-2.1453455589123283,"20200501"
K060002,0.07485,-0.043719999999999995,-0.5841015364061456,,,0.5224,-0.11521000000000003,-0.2205398162327719,,,5.55331666666666E8,1095527.8333330154,0.0019727451162812916,13.906746844662516,-6.228329246155452,"20201001"
K060002,0.07391,-9.399999999999964E-4,-0.01271817074820723,,,0.52805,0.005650000000000044,0.010699744342391902,-5.176099733823779,-4.537535431034126,577105666.672,2.177400000533402E7,0.03772965899104461,16.896227155668235,-3.2773087831849916,"20201101"
K060002,0.11505,0.041139999999999996,0.3575836592785745,-3.190774394757326,-1.0283859322565638,0.55941,0.031359999999999943,0.05605906222627401,-3.4622220834999315,-2.881349461421906,648693000.02,7.158733334799993E7,0.11035625996548877,18.086428707733223,-2.2040414196102756,"20201201"
K060002,0.08049,-0.034559999999999994,-0.4293701080879611,,,0.55676,-0.00264999999999993,-0.004759681011566797,,,229468666.68,-419224333.34,-1.8269349772473258,,,"20210101"
K060002,0.06468,-0.015810000000000005,-0.24443413729128022,,,0.58117,0.024409999999999932,0.04200147977356012,-3.712762394577271,-3.1700504286156135,249140000,1.9671333319999993E7,0.07895694517138956,16.794672972511293,-2.538852572910926,"20210201"
K060002,0.06563,9.499999999999925E-4,0.014475087612372277,-6.959048573369696,-4.23532620287319,0.57224,-0.008929999999999993,-0.015605340416608406,,,253039000,3899000,0.015408691940768025,15.176230667964735,-4.172823517044767,"20210301"
K060003,0.1158,0,0,,,0.46559,0,0,,,5.46568666666666E8,0,0,,,"20200301"
K060003,0.15666,0.040859999999999994,0.2608196093450785,-3.197603689592661,-1.3439262625496167,0.59836,0.13277,0.2218898322080353,-2.0191369710743263,-1.5055742715984495,489973500,-5.659516666666603E7,-0.11550658692085598,,,"20200401"
K060003,0.15245,-0.0042099999999999915,-0.027615611675959276,,,0.6229,0.024540000000000006,0.039396371809279185,-3.7074508396993715,-3.2340815529773344,525688500,35715000,0.06793947366168368,17.39108132657121,-2.6891380633847466,"20200501"
K060003,0.15584,0.003390000000000004,0.02175308008213555,-5.686925357589777,-3.827999918501865,0.57523,-0.04766999999999999,-0.0828711993463484,,,475647305.5,-50041194.5,-0.10520651314821755,,,"20200601"
K060003,0.15224,-0.00360000000000002,-0.02364687335785615,,,0.64129,0.06606000000000001,0.10301111821484821,-2.7171918590194934,-2.27291835274454,5.53464277666666E8,7.781697216666603E7,0.14059980979211945,18.169870116599594,-1.9618376524363634,"20200701"
K060003,0.15097,-0.0012699999999999934,-0.008412267337881654,,,0.58523,-0.05606,-0.09579139825367804,,,579062611,2.559833333333397E7,0.0442065034886771,17.05803780316378,-3.1188833629693065,"20200801"
K060003,0.14787,-0.0030999999999999917,-0.02096436058700204,,,0.62151,0.03627999999999998,0.05837396019372171,-3.3164886537352016,-2.840885375678972,5.55180166333333E8,-2.3882444666666985E7,-0.04301746732848494,,,"20200901"
K060003,0.10623,-0.041639999999999996,-0.391979666760802,,,0.4659,-0.15561000000000003,-0.3339987121699936,,,579331500,2.4151333666666985E7,0.041688279796052836,16.99985016083068,-3.177535249728853,"20201001"
K060003,0.10992,0.003689999999999999,0.033569868995633176,-5.6021288209297015,-3.3941263704216036,0.46993,0.0040300000000000336,0.008575745323771696,-5.513988903023537,-4.7588173714831985,6.13530722014999E8,3.419922201499903E7,0.0557416618073821,17.347713453674647,-2.8870274438208647,"20201101"
K060003,0.15444,0.04451999999999999,0.2882672882672882,-3.1118167525747933,-1.2438671449886918,0.50071,0.030779999999999974,0.06147270875356988,-3.4808901505714047,-2.7891619627648736,6.86712333363999E8,7.318161134899998E7,0.10656807485967972,18.108454736293517,-2.2389712974739497,"20201201"
K060003,0.11566,-0.038779999999999995,-0.33529310046688565,,,0.48338,-0.017330000000000012,-0.03585171086929541,,,341822666.68,-3.44889666683999E8,-1.0089724886701859,,,"20210101"
K060003,0.09651,-0.01915,-0.19842503367526682,,,0.50665,0.02327000000000007,0.04592914240600033,-3.760590301667934,-3.0806554525801233,270760666.68,-71062000,-0.26245318742690577,,,"20210201"
K060003,0.10193,0.005420000000000008,0.053173746688904226,-5.21765946353058,-2.934190487728765,0.50712,4.6999999999997044E-4,9.268023347530573E-4,-7.662777863260232,-6.983770246254006,345918500.06,75157833.38,0.2172703494232421,18.13510090532448,-1.5266128509919665,"20210301"
K060004,0.09349,0,0,,,0.46554,0,0,,,3.94739333333333E8,0,0,,,"20200301"
K060004,0.13945,0.04595999999999999,0.3295804948010039,-3.0799838260015826,-1.1099346610929433,0.59395,0.12840999999999997,0.21619664954962534,-2.052527009138955,-1.5315668708923662,3.52765666666666E8,-4.1973666666667044E7,-0.11898455726511686,,,"20200401"
